date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-04-24,623.51,32,19.48,16641,80,32,pbwebmedia,10412,organic,3864,B_TT,606,X,525,Landing_Page,446
