date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-02,1260.28,63,20.00,12026,121,63,organic,4129,pbwebmedia,4050,X,1076,B_TT,751,MODELGAYDAR,624
