date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-04-13,1318.13,57,23.13,23833,131,57,pbwebmedia,16368,organic,5051,B_TT,691,X,669,Landing_Page,438
