date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-08,1452.81,83,17.50,11317,106,83,organic,4686,pbwebmedia,3001,X,914,B_TT,722,MODELGAYDAR,673
