date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-07-14,1194.18,58,20.59,18021,92,58,pbwebmedia,7626,organic,6917,MODELGAYDAR,716,B_TT,561,X,509
