date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-07-10,2034.61,104,19.56,26001,164,104,pbwebmedia,12837,organic,8741,MODELGAYDAR,1039,X,891,B_TT,686
