date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-04-20,1221.94,47,26.00,16889,85,47,pbwebmedia,10874,organic,3911,B_TT,658,X,504,Landing_Page,489
