date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-26,1271.39,54,23.54,17456,108,54,pbwebmedia,8382,organic,5401,B_TT,815,X,742,MODELGAYDAR,724
