date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-06-04,1434.93,67,21.42,17648,140,67,pbwebmedia,6829,organic,5987,X,1573,B_TT,806,MODELGAYDAR,757
