date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-07-12,1114.20,57,19.55,24862,151,57,pbwebmedia,12222,organic,8156,MODELGAYDAR,874,X,874,B_TT,759
