date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-04-25,1078.27,51,21.14,19552,116,51,pbwebmedia,11323,organic,5051,B_TT,789,MODELGAYDAR,641,Landing_Page,582
