date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-25,871.92,46,18.95,18556,85,46,pbwebmedia,9312,organic,5590,X,834,B_TT,792,MODELGAYDAR,752
