date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-03-31,859.42,38,22.62,14317,65,38,pbwebmedia,7200,organic,4422,igay69,855,B_TT,661,X,584
