date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-06-05,1385.74,72,19.25,17720,133,72,pbwebmedia,6893,organic,6422,X,1237,MODELGAYDAR,849,B_TT,723
