date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-19,1167.04,67,17.42,13080,107,67,pbwebmedia,4964,organic,4375,B_TT,919,MODELGAYDAR,685,X,673
