date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-04-23,1028.15,36,28.56,16410,67,36,pbwebmedia,10963,organic,3406,B_TT,654,Landing_Page,492,X,478
