date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-31,1339.11,62,21.60,21843,115,62,pbwebmedia,10755,organic,6436,MODELGAYDAR,934,B_TT,916,X,802
