date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-04-21,591.57,27,21.91,15288,62,27,pbwebmedia,9677,organic,3528,B_TT,654,Landing_Page,496,X,442
