date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-05-09,1587.39,79,20.09,12712,121,79,organic,5522,pbwebmedia,3151,X,1098,B_TT,838,MODELGAYDAR,719
