date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-07-20,1317.97,47,28.04,19533,92,47,pbwebmedia,9697,organic,6032,MODELGAYDAR,741,X,616,B_TT,588
