date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-07-05,1723.76,79,21.82,27699,166,79,pbwebmedia,14342,organic,8400,MODELGAYDAR,994,X,844,B_TT,774
