date,revenue,orders,avg_order,visitors,new_users,paid,channel_1_name,channel_1_visits,channel_2_name,channel_2_visits,channel_3_name,channel_3_visits,channel_4_name,channel_4_visits,channel_5_name,channel_5_visits
2026-07-11,2398.58,110,21.81,26544,151,110,pbwebmedia,13562,organic,8298,MODELGAYDAR,1017,X,945,B_TT,763
